[internationalizedtext.cpp:1190]: Text-log for language: ENGLISH
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1230]: Empty key "dec_EGY_the_suez_question_title" found.
[internationalizedtext.cpp:1230]: Empty key "dec_EGY_seize_suez_canal_title" found.
[internationalizedtext.cpp:1230]: Empty key "dec_EGY_seize_suez_canal_desc" found.
[internationalizedtext.cpp:1230]: Empty key "dec_EGY_first_appeal_to_UN_title" found.
[internationalizedtext.cpp:1230]: Empty key "dec_EGY_first_appeal_to_UN_desc" found.
[internationalizedtext.cpp:1230]: Empty key "dec_EGY_suez_relations_title" found.
[internationalizedtext.cpp:1230]: Empty key "dec_EGY_suez_relations_desc" found.
[internationalizedtext.cpp:1230]: Empty key "dec_EGY_sudan_relations_title" found.
[internationalizedtext.cpp:1230]: Empty key "dec_EGY_sudan_relations_desc" found.
[internationalizedtext.cpp:1206]: Duplicate text-key "USA".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
[internationalizedtext.cpp:1206]: Duplicate text-key "".
