province;red;green;blue;x;x
13672;185;130;184;PROV13672;x
13673;175;158;53;PROV13673;x
13674;171;68;254;PROV13674;x
13675;73;75;52;PROV13675;x
13676;145;136;119;PROV13676;x
13677;209;151;187;PROV13677;x
13678;129;163;211;PROV13678;x
13679;244;234;88;PROV13679;x
13680;74;41;165;PROV13680;x
13681;232;128;191;PROV13681;x
13682;83;175;187;PROV13682;x
13683;254;100;181;PROV13683;x
13684;221;214;53;PROV13684;x
13685;236;238;114;PROV13685;x
13686;168;143;113;PROV13686;x
13687;67;152;237;PROV13687;x
13688;187;93;121;PROV13688;x
13689;183;195;150;PROV13689;x
13690;126;131;147;PROV13690;x
13691;142;193;194;PROV13691;x
13692;92;244;154;PROV13692;x
13693;119;145;66;PROV13693;x
13694;192;242;192;PROV13694;x
13695;164;85;163;PROV13695;x
13696;131;38;250;PROV13696;x
13697;228;161;152;PROV13697;x
13698;82;195;231;PROV13698;x
13699;208;150;111;PROV13699;x
13700;96;101;159;PROV13700;x
13701;60;125;112;PROV13701;x
13702;161;186;92;PROV13702;x
13703;170;173;249;PROV13703;x
13704;214;78;253;PROV13704;x
13705;77;129;164;PROV13705;x
13706;75;53;38;PROV13706;x
13707;212;81;187;PROV13707;x
13708;155;152;225;PROV13708;x
13709;250;90;252;PROV13709;x
13710;73;53;74;PROV13710;x
13711;161;162;147;PROV13711;x
13712;110;32;153;PROV13712;x
13713;31;44;112;PROV13713;x
13714;154;34;96;PROV13714;x
13715;96;163;126;PROV13715;x
13716;208;171;222;PROV13716;x
13717;47;219;50;PROV13717;x
13718;139;142;120;PROV13718;x
13719;98;154;138;PROV13719;x
13720;142;126;85;PROV13720;x
13721;186;152;231;PROV13721;x
13722;252;224;169;PROV13722;x
13723;55;189;31;PROV13723;x
13724;175;223;122;PROV13724;x
13725;56;36;39;PROV13725;x
13726;86;131;127;PROV13726;x
13727;87;200;118;PROV13727;x
13728;129;79;198;PROV13728;x
13729;105;218;251;PROV13729;x
13730;184;158;36;PROV13730;x
13731;118;254;69;PROV13731;x
13732;71;163;84;PROV13732;x
13733;87;157;202;PROV13733;x
13734;140;183;236;PROV13734;x
13735;220;126;251;PROV13735;x
13736;183;112;135;PROV13736;x
13737;110;41;52;PROV13737;x
13738;40;85;180;PROV13738;x
13739;222;86;103;PROV13739;x
13740;63;176;35;PROV13740;x
13741;173;126;60;PROV13741;x
13742;250;86;224;PROV13742;x
13743;82;240;128;PROV13743;x
13744;210;253;228;PROV13744;x
13745;180;202;47;PROV13745;x
13746;136;163;207;PROV13746;x
13747;201;177;136;PROV13747;x
13748;146;103;146;PROV13748;x
13749;238;108;198;PROV13749;x
13750;144;103;106;PROV13750;x
13751;235;54;235;PROV13751;x
13752;196;221;87;PROV13752;x
13753;205;224;70;PROV13753;x
13754;57;131;126;PROV13754;x
13755;36;155;42;PROV13755;x
13756;79;114;137;PROV13756;x
13757;162;115;177;PROV13757;x
13758;151;116;254;PROV13758;x
13759;154;57;52;PROV13759;x
13760;168;42;232;PROV13760;x
13761;55;193;166;PROV13761;x
13762;52;229;229;PROV13762;x
13763;247;238;236;PROV13763;x
13764;215;186;194;PROV13764;x
13765;166;173;75;PROV13765;x
13766;39;139;203;PROV13766;x
13767;134;189;248;PROV13767;x
13768;91;236;243;PROV13768;x
13769;183;114;192;PROV13769;x
13770;236;72;193;PROV13770;x
13771;214;239;180;PROV13771;x
13772;238;239;197;PROV13772;x
13773;208;144;173;PROV13773;x
13774;104;64;108;PROV13774;x
13775;239;219;211;PROV13775;x
13776;178;124;144;PROV13776;x
13777;66;41;196;PROV13777;x
13778;72;181;149;PROV13778;x
13779;237;104;171;PROV13779;x
13780;137;79;155;PROV13780;x
13781;52;95;132;PROV13781;x
13782;147;189;64;PROV13782;x
13783;89;199;130;PROV13783;x
13784;250;57;182;PROV13784;x
13785;50;214;32;PROV13785;x
13786;133;107;67;PROV13786;x
13787;236;66;144;PROV13787;x
13788;66;31;74;PROV13788;x
13789;189;113;51;PROV13789;x
13790;64;31;165;PROV13790;x
13791;55;101;95;PROV13791;x
13792;47;82;223;PROV13792;x
13793;230;122;59;PROV13793;x
13794;177;118;179;PROV13794;x
13795;44;71;239;PROV13795;x
13796;43;52;221;PROV13796;x
13797;147;134;251;PROV13797;x
13798;133;155;42;PROV13798;x
13799;40;241;94;PROV13799;x
13800;88;212;105;PROV13800;x
13801;42;55;198;PROV13801;x
13802;220;224;211;PROV13802;x
13803;117;32;162;PROV13803;x
13804;63;157;240;PROV13804;x
13805;38;89;203;PROV13805;x
13806;219;52;214;PROV13806;x
13807;90;176;91;PROV13807;x
13808;84;172;152;PROV13808;x
13809;169;177;200;PROV13809;x
13810;83;37;96;PROV13810;x
13811;159;172;165;PROV13811;x
13812;208;164;92;PROV13812;x
13813;236;78;102;PROV13813;x
13814;58;181;49;PROV13814;x
13815;89;113;231;PROV13815;x
13816;40;125;96;PROV13816;x
13817;93;75;219;PROV13817;x
13818;135;253;65;PROV13818;x
13819;44;212;137;PROV13819;x
13820;40;64;250;PROV13820;x
13821;105;85;179;PROV13821;x
13822;140;238;228;PROV13822;x
13823;141;62;250;PROV13823;x
13824;72;250;88;PROV13824;x
13825;175;158;81;PROV13825;x
13826;129;194;206;PROV13826;x
13827;209;190;253;PROV13827;x
13828;54;248;209;PROV13828;x
13829;245;189;70;PROV13829;x
13830;172;207;92;PROV13830;x
13831;246;248;221;PROV13831;x
13832;70;226;216;PROV13832;x
13833;79;155;177;PROV13833;x
13834;250;161;75;PROV13834;x
13835;63;218;135;PROV13835;x
13836;96;231;145;PROV13836;x
13837;227;185;77;PROV13837;x
13838;230;116;44;PROV13838;x
13839;133;48;32;PROV13839;x
13840;133;184;223;PROV13840;x
13841;41;216;66;PROV13841;x
13842;153;140;60;PROV13842;x
13843;207;89;222;PROV13843;x
13844;244;160;64;PROV13844;x
13845;105;60;140;PROV13845;x
13846;101;245;59;PROV13846;x
13847;104;179;213;PROV13847;x
13848;179;199;52;PROV13848;x
13849;44;46;162;PROV13849;x
13850;206;191;208;PROV13850;x
13851;214;201;225;PROV13851;x
13852;208;238;199;PROV13852;x
13853;38;165;108;PROV13853;x
13854;104;143;172;PROV13854;x
13855;178;237;55;PROV13855;x
13856;42;154;85;PROV13856;x
13857;159;62;57;PROV13857;x
13858;228;58;35;PROV13858;x
13859;40;116;47;PROV13859;x
13860;44;139;124;PROV13860;x
13861;153;31;152;PROV13861;x
13862;43;60;214;PROV13862;x
13863;94;152;76;PROV13863;x
13864;196;92;110;PROV13864;x
13865;206;30;65;PROV13865;x
13866;71;31;216;PROV13866;x
13867;251;31;146;PROV13867;x
13868;106;77;159;PROV13868;x
13869;181;240;172;PROV13869;x
13870;219;197;151;PROV13870;x
13871;182;249;55;PROV13871;x
13872;238;206;142;PROV13872;x
13873;49;164;206;PROV13873;x
13874;96;203;31;PROV13874;x
13875;38;218;224;PROV13875;x
13876;202;52;58;PROV13876;x
13877;233;76;209;PROV13877;x
13878;248;117;75;PROV13878;x
13879;71;129;209;PROV13879;x
13880;180;43;98;PROV13880;x
13881;84;222;79;PROV13881;x
13882;177;51;122;PROV13882;x
13883;39;185;83;PROV13883;x
13884;190;234;217;PROV13884;x
13885;143;249;228;PROV13885;x
13886;66;126;231;PROV13886;x
13887;173;35;159;PROV13887;x
13888;188;56;76;PROV13888;x
13889;161;54;104;PROV13889;x
13890;76;113;204;PROV13890;x
13891;155;147;84;PROV13891;x
13892;234;78;202;PROV13892;x
13893;247;76;117;PROV13893;x
13894;84;117;234;PROV13894;x
13895;125;87;138;PROV13895;x
13896;112;183;135;PROV13896;x
13897;236;143;172;PROV13897;x
13898;121;165;217;PROV13898;x
13899;174;244;250;PROV13899;x
13900;76;133;160;PROV13900;x
13901;233;98;238;PROV13901;x
13902;164;64;116;PROV13902;x
13903;163;164;201;PROV13903;x
13904;55;73;80;PROV13904;x
13905;144;119;172;PROV13905;x
13906;180;92;223;PROV13906;x
13907;192;79;126;PROV13907;x
13908;223;94;225;PROV13908;x
13909;61;64;236;PROV13909;x
13910;121;89;88;PROV13910;x
13911;207;201;197;PROV13911;x
13912;211;105;48;PROV13912;x
13913;250;215;53;PROV13913;x
13914;52;203;48;PROV13914;x
13915;189;211;100;PROV13915;x
13916;122;231;76;PROV13916;x
13917;75;249;181;PROV13917;x
13918;56;138;83;PROV13918;x
13919;64;39;33;PROV13919;x
13920;43;133;30;PROV13920;x
13921;134;71;105;PROV13921;x
13922;142;103;127;PROV13922;x
13923;137;187;44;PROV13923;x
13924;153;184;132;PROV13924;x
13925;200;170;130;PROV13925;x
13926;107;64;138;PROV13926;x
13927;155;194;87;PROV13927;x
13928;190;76;94;PROV13928;x
13929;161;180;92;PROV13929;x
13930;144;177;95;PROV13930;x
13931;44;236;112;PROV13931;x
13932;52;172;162;PROV13932;x
13933;198;76;137;PROV13933;x
13934;227;239;74;PROV13934;x
13935;61;176;95;PROV13935;x
13936;150;143;193;PROV13936;x
13937;198;199;250;PROV13937;x
13938;64;248;40;PROV13938;x
13939;203;138;202;PROV13939;x
13940;49;177;253;PROV13940;x
13941;223;164;243;PROV13941;x
13942;30;182;209;PROV13942;x
13943;43;158;154;PROV13943;x
13944;254;111;98;PROV13944;x
13945;124;191;220;PROV13945;x
13946;119;149;122;PROV13946;x
13947;174;109;228;PROV13947;x
13948;166;188;95;PROV13948;x
13949;215;193;246;PROV13949;x
13950;63;112;68;PROV13950;x
13951;147;60;189;PROV13951;x
13952;225;239;77;PROV13952;x
13953;35;49;137;PROV13953;x
13954;238;185;70;PROV13954;x
13955;125;40;154;PROV13955;x
13956;108;194;86;PROV13956;x
13957;75;113;244;PROV13957;x
13958;110;130;97;PROV13958;x
13959;54;86;231;PROV13959;x
13960;177;70;243;PROV13960;x
13961;116;137;81;PROV13961;x
13962;164;154;206;PROV13962;x
13963;173;132;30;PROV13963;x
13964;161;190;179;PROV13964;x
13965;187;70;177;PROV13965;x
13966;195;136;253;PROV13966;x
13967;189;243;254;PROV13967;x
13968;78;67;184;PROV13968;x
13969;121;200;183;PROV13969;x
13970;100;94;108;PROV13970;x
13971;228;50;205;PROV13971;x
13972;249;39;158;PROV13972;x
13973;103;199;70;PROV13973;x
13974;135;156;236;PROV13974;x
13975;243;203;195;PROV13975;x
13976;173;121;45;PROV13976;x
13977;84;237;188;PROV13977;x
13978;244;58;246;PROV13978;x
13979;76;67;100;PROV13979;x
13980;151;72;209;PROV13980;x
13981;53;102;68;PROV13981;x
13982;176;188;169;PROV13982;x
13983;229;193;61;PROV13983;x
13984;48;122;192;PROV13984;x
13985;213;84;116;PROV13985;x
13986;47;90;118;PROV13986;x
13987;244;203;108;PROV13987;x
13988;167;46;112;PROV13988;x
13989;174;238;247;PROV13989;x
13990;213;202;227;PROV13990;x
13991;55;198;183;PROV13991;x
13992;239;65;144;PROV13992;x
13993;251;60;228;PROV13993;x
13994;160;59;232;PROV13994;x
13995;236;162;124;PROV13995;x
13996;130;140;85;PROV13996;x
13997;210;31;204;PROV13997;x
13998;176;45;245;PROV13998;x
13999;89;215;170;PROV13999;x
14000;66;127;226;PROV14000;x
14001;62;104;248;PROV14001;x
14002;102;219;35;PROV14002;x
14003;179;182;236;PROV14003;x
14004;222;178;207;PROV14004;x
14005;48;83;173;PROV14005;x
14006;250;106;74;PROV14006;x
14007;62;240;226;PROV14007;x
14008;253;242;95;PROV14008;x
14009;95;133;182;PROV14009;x
14010;192;180;105;PROV14010;x
14011;229;214;187;PROV14011;x
14012;32;127;209;PROV14012;x
14013;86;200;200;PROV14013;x
14014;119;205;213;PROV14014;x
14015;104;242;107;PROV14015;x
14016;252;158;217;PROV14016;x
14017;101;94;138;PROV14017;x
14018;126;34;142;PROV14018;x
14019;254;63;116;PROV14019;x
14020;182;37;115;PROV14020;x
14021;107;242;32;PROV14021;x
14022;161;248;218;PROV14022;x
14023;49;46;210;PROV14023;x
14024;219;41;197;PROV14024;x
14025;131;198;64;PROV14025;x
14026;43;179;254;PROV14026;x
14027;242;98;230;PROV14027;x
14028;220;121;116;PROV14028;x
14029;221;132;210;PROV14029;x
14030;122;85;156;PROV14030;x
14031;112;41;218;PROV14031;x
14032;211;198;249;PROV14032;x
14033;143;232;141;PROV14033;x
14034;36;137;82;PROV14034;x
14035;196;250;91;PROV14035;x
14036;108;241;139;PROV14036;x
14037;116;195;193;PROV14037;x
14038;140;141;151;PROV14038;x
14039;170;195;145;PROV14039;x
14040;38;229;44;PROV14040;x
14041;146;126;210;PROV14041;x
14042;35;128;121;PROV14042;x
14043;118;213;238;PROV14043;x
14044;209;36;145;PROV14044;x
14045;218;226;155;PROV14045;x
14046;97;70;32;PROV14046;x
14047;127;145;41;PROV14047;x
14048;158;110;96;PROV14048;x
14049;102;52;182;PROV14049;x
14050;167;136;170;PROV14050;x
14051;38;143;37;PROV14051;x
14052;253;191;119;PROV14052;x
14053;94;107;77;PROV14053;x
14054;60;33;46;PROV14054;x
14055;233;157;248;PROV14055;x
14056;119;246;98;PROV14056;x
14057;226;191;153;PROV14057;x
14058;161;244;214;PROV14058;x
14059;49;200;200;PROV14059;x
14060;78;146;204;PROV14060;x
14061;227;184;188;PROV14061;x
14062;117;124;247;PROV14062;x
14063;249;128;209;PROV14063;x
14064;176;62;78;PROV14064;x
14065;182;128;34;PROV14065;x
14066;168;180;208;PROV14066;x
14067;103;237;60;PROV14067;x
14068;78;167;139;PROV14068;x
14069;194;45;215;PROV14069;x
14070;128;88;103;PROV14070;x
14071;112;146;62;PROV14071;x
14072;30;124;147;PROV14072;x
14073;144;79;158;PROV14073;x
14074;105;234;146;PROV14074;x
14075;210;202;156;PROV14075;x
14076;227;230;163;PROV14076;x
14077;173;143;243;PROV14077;x
14078;243;100;248;PROV14078;x
14079;123;201;216;PROV14079;x
14080;117;84;70;PROV14080;x
14081;185;86;64;PROV14081;x
14082;175;102;143;PROV14082;x
14083;168;224;146;PROV14083;x
14084;71;196;152;PROV14084;x
14085;37;123;220;PROV14085;x
14086;238;222;70;PROV14086;x
14087;82;210;199;PROV14087;x
14088;114;123;75;PROV14088;x
14089;69;162;178;PROV14089;x
14090;186;74;97;PROV14090;x
14091;142;242;180;PROV14091;x
14092;105;54;145;PROV14092;x
14093;122;81;157;PROV14093;x
14094;49;35;174;PROV14094;x
14095;127;201;158;PROV14095;x
14096;231;64;129;PROV14096;x
14097;126;101;217;PROV14097;x
14098;243;136;195;PROV14098;x
14099;79;184;209;PROV14099;x
14100;227;187;99;PROV14100;x
14101;104;146;170;PROV14101;x
14102;167;62;204;PROV14102;x
14103;54;242;177;PROV14103;x
14104;172;198;76;PROV14104;x
14105;100;190;214;PROV14105;x
14106;81;166;207;PROV14106;x
14107;80;233;208;PROV14107;x
14108;182;134;200;PROV14108;x
14109;217;84;53;PROV14109;x
14110;249;77;46;PROV14110;x
14111;87;200;200;PROV14111;x
14112;38;176;224;PROV14112;x
14113;129;93;32;PROV14113;x
14114;179;101;113;PROV14114;x
14115;85;200;200;PROV14115;x
14116;148;149;76;PROV14116;x
14117;31;176;208;PROV14117;x
14118;225;205;232;PROV14118;x
14119;180;60;194;PROV14119;x
14120;160;223;75;PROV14120;x
14121;148;92;43;PROV14121;x
14122;244;206;102;PROV14122;x
14123;205;156;161;PROV14123;x
14124;124;142;63;PROV14124;x
14125;37;99;190;PROV14125;x
14126;232;58;80;PROV14126;x
14127;252;202;232;PROV14127;x
14128;229;147;30;PROV14128;x
14129;212;159;143;PROV14129;x
14130;174;164;132;PROV14130;x
14131;147;30;86;PROV14131;x
14132;62;231;75;PROV14132;x
14133;200;81;49;PROV14133;x
14134;77;51;64;PROV14134;x
14135;233;217;135;PROV14135;x
14136;71;203;31;PROV14136;x
14137;144;162;50;PROV14137;x
14138;98;173;199;PROV14138;x
14139;43;61;77;PROV14139;x
14140;214;180;157;PROV14140;x
14141;120;205;232;PROV14141;x
14142;185;144;99;PROV14142;x
14143;134;199;82;PROV14143;x
14144;34;81;150;PROV14144;x
14145;212;182;125;PROV14145;x
14146;221;234;196;PROV14146;x
14147;37;237;79;PROV14147;x
14148;69;59;31;PROV14148;x
14149;112;79;111;PROV14149;x
14150;142;49;200;PROV14150;x
14151;253;241;155;PROV14151;x
14152;147;211;101;PROV14152;x
14153;86;78;103;PROV14153;x
14154;66;192;34;PROV14154;x
14155;204;140;111;PROV14155;x
14156;154;140;246;PROV14156;x
14157;104;77;82;PROV14157;x
14158;135;207;197;PROV14158;x
14159;108;81;175;PROV14159;x
14160;230;102;95;PROV14160;x
14161;62;200;200;PROV14161;x
14162;137;35;95;PROV14162;x
14163;250;95;225;PROV14163;x
14164;53;164;185;PROV14164;x
14165;123;225;75;PROV14165;x
14166;75;120;174;PROV14166;x
14167;175;212;193;PROV14167;x
14168;119;67;226;PROV14168;x
14169;147;148;63;PROV14169;x
14170;212;68;160;PROV14170;x
14171;181;110;230;PROV14171;x
14172;37;79;200;PROV14172;x
14173;109;97;135;PROV14173;x
14174;45;159;75;PROV14174;x
14175;50;80;167;PROV14175;x
14176;151;41;237;PROV14176;x
14177;152;63;215;PROV14177;x
14178;31;85;145;PROV14178;x
14179;156;152;209;PROV14179;x
14180;208;244;142;PROV14180;x
14181;62;67;56;PROV14181;x
14182;95;127;84;PROV14182;x
14183;209;115;176;PROV14183;x
14184;129;220;52;PROV14184;x
14185;68;160;82;PROV14185;x
14186;147;98;242;PROV14186;x
14187;88;251;136;PROV14187;x
14188;81;90;35;PROV14188;x
14189;199;179;55;PROV14189;x
14190;49;210;208;PROV14190;x
14191;113;197;180;PROV14191;x
14192;91;53;97;PROV14192;x
14193;221;150;248;PROV14193;x
14194;35;235;231;PROV14194;x
14195;50;150;202;PROV14195;x
14196;58;124;234;PROV14196;x
14197;249;138;94;PROV14197;x
14198;199;75;177;PROV14198;x
14199;64;229;83;PROV14199;x
14200;210;245;67;PROV14200;x
14201;192;36;217;PROV14201;x
14202;130;52;127;PROV14202;x
14203;127;54;35;PROV14203;x
14204;115;242;32;PROV14204;x
14205;145;254;90;PROV14205;x
14206;35;84;102;PROV14206;x
14207;201;96;169;PROV14207;x
14208;33;248;171;PROV14208;x
14209;32;132;165;PROV14209;x
14210;195;187;175;PROV14210;x
14211;194;80;245;PROV14211;x
14212;194;112;144;PROV14212;x
14213;239;183;102;PROV14213;x
14214;136;151;113;PROV14214;x
14215;89;114;88;PROV14215;x
14216;174;99;128;PROV14216;x
14217;83;58;175;PROV14217;x
14218;236;38;178;PROV14218;x
14219;152;189;43;PROV14219;x
14220;75;128;174;PROV14220;x
14221;114;175;191;PROV14221;x
14222;41;205;171;PROV14222;x
14223;200;50;156;PROV14223;x
14224;30;95;199;PROV14224;x
14225;86;199;163;PROV14225;x
14226;112;112;63;PROV14226;x
14227;66;142;158;PROV14227;x
14228;30;213;71;PROV14228;x
14229;131;194;85;PROV14229;x
14230;183;174;219;PROV14230;x
14231;245;229;193;PROV14231;x
14232;152;162;148;PROV14232;x
14233;212;137;38;PROV14233;x
14234;48;235;198;PROV14234;x
14235;233;96;245;PROV14235;x
14236;134;217;45;PROV14236;x
14237;219;114;217;PROV14237;x
14238;149;199;163;PROV14238;x
14239;248;99;111;PROV14239;x
14240;101;102;175;PROV14240;x
14241;234;95;225;PROV14241;x
14242;224;215;205;PROV14242;x
14243;128;118;231;PROV14243;x
14244;187;251;231;PROV14244;x
14245;70;72;248;PROV14245;x
14246;175;56;144;PROV14246;x
14247;231;32;218;PROV14247;x
14248;239;218;67;PROV14248;x
14249;181;202;163;PROV14249;x
14250;52;254;30;PROV14250;x
14251;50;164;31;PROV14251;x
14252;95;224;101;PROV14252;x
14253;69;99;132;PROV14253;x
14254;240;51;110;PROV14254;x
14255;186;91;103;PROV14255;x
14256;134;61;59;PROV14256;x
14257;182;89;68;PROV14257;x
14258;110;248;212;PROV14258;x
14259;223;223;64;PROV14259;x
14260;98;105;119;PROV14260;x
14261;230;166;117;PROV14261;x
14262;88;200;200;PROV14262;x
14263;176;136;212;PROV14263;x
14264;42;246;236;PROV14264;x
14265;138;83;157;PROV14265;x
14266;219;77;171;PROV14266;x
14267;134;125;194;PROV14267;x
14268;217;194;170;PROV14268;x
14269;74;108;69;PROV14269;x
14270;211;101;130;PROV14270;x
14271;98;171;200;PROV14271;x
14272;245;211;179;PROV14272;x
14273;240;159;86;PROV14273;x
14274;211;35;208;PROV14274;x
14275;111;98;32;PROV14275;x
14276;231;133;132;PROV14276;x
14277;242;34;176;PROV14277;x
14278;148;219;235;PROV14278;x
14279;179;43;227;PROV14279;x
14280;115;177;119;PROV14280;x
14281;241;135;126;PROV14281;x
14282;192;223;97;PROV14282;x
14283;220;95;197;PROV14283;x
14284;207;69;229;PROV14284;x
14285;173;30;154;PROV14285;x
14286;182;195;241;PROV14286;x
14287;35;40;55;PROV14287;x
14288;34;63;71;PROV14288;x
14289;145;193;163;PROV14289;x
14290;130;62;117;PROV14290;x
14291;175;126;251;PROV14291;x
14292;222;156;249;PROV14292;x
14293;153;100;81;PROV14293;x
14294;184;55;193;PROV14294;x
14295;197;180;254;PROV14295;x
14296;78;98;135;PROV14296;x
14297;226;241;157;PROV14297;x
14298;244;186;213;PROV14298;x
14299;71;205;171;PROV14299;x
14300;164;104;157;PROV14300;x
14301;64;106;36;PROV14301;x
14302;141;44;81;PROV14302;x
14303;73;205;128;PROV14303;x
14304;160;58;125;PROV14304;x
14305;189;105;239;PROV14305;x
14306;117;91;138;PROV14306;x
14307;72;97;125;PROV14307;x
14308;58;158;76;PROV14308;x
14309;68;181;206;PROV14309;x
14310;107;243;250;PROV14310;x
14311;178;150;203;PROV14311;x
14312;56;200;200;PROV14312;x
14313;202;34;147;PROV14313;x
14314;36;96;213;PROV14314;x
14315;61;84;111;PROV14315;x
14316;228;209;143;PROV14316;x
14317;63;122;37;PROV14317;x
14318;61;36;202;PROV14318;x
14319;215;181;112;PROV14319;x
14320;142;35;54;PROV14320;x
14321;177;82;69;PROV14321;x
14322;129;40;210;PROV14322;x
14323;65;185;35;PROV14323;x
14324;227;124;92;PROV14324;x
14325;233;51;91;PROV14325;x
14326;118;183;131;PROV14326;x
14327;113;94;227;PROV14327;x
14328;92;73;151;PROV14328;x
14329;82;90;254;PROV14329;x
14330;122;113;44;PROV14330;x
14331;173;186;73;PROV14331;x
14332;155;193;53;PROV14332;x
14333;138;91;252;PROV14333;x
14334;199;83;239;PROV14334;x
14335;141;127;252;PROV14335;x
14336;236;59;195;PROV14336;x
14337;82;115;38;PROV14337;x
14338;173;141;148;PROV14338;x
14339;95;64;213;PROV14339;x
14340;130;174;64;PROV14340;x
14341;93;140;193;PROV14341;x
14342;77;199;251;PROV14342;x
14343;88;212;156;PROV14343;x
14344;203;209;237;PROV14344;x
14345;153;73;93;PROV14345;x
14346;160;144;129;PROV14346;x
