#CODE;ENGLISH;FRENCH;GERMAN;POLSKI;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x
PROV16132;North American Basin #24;;;;;;;;;;;;;x
PROV16133;North American Basin #25;;;;;;;;;;;;;x
PROV16134;North American Basin #26;;;;;;;;;;;;;x
PROV16135;North American Basin #27;;;;;;;;;;;;;x
PROV16136;North American Basin #28;;;;;;;;;;;;;x
PROV16137;North American Basin #29;;;;;;;;;;;;;x
PROV16138;Silver Bank Passage;;;;;;;;;;;;;x
PROV16139;Mona Passage;;;;;;;;;;;;;x
PROV16140;Lesser Antilles;;;;;;;;;;;;;x
PROV16141;Golfo de Venezuela;;;;;;;;;;;;;x
PROV16142;Davis Strait;;;;;;;;;;;;;x
PROV16143;Hudson Bay #27;;;;;;;;;;;;;x
PROV16144;Bay of Fundy;;;;;;;;;;;;;x
PROV16145;North American Basin #33;;;;;;;;;;;;;x
PROV16146;North American Basin #34;;;;;;;;;;;;;x
PROV16147;North American Basin #35;;;;;;;;;;;;;x
PROV16148;North American Basin #36;;;;;;;;;;;;;x
PROV16149;North American Basin #37;;;;;;;;;;;;;x
PROV16150;North American Basin #38;;;;;;;;;;;;;x
PROV16151;North American Basin #39;;;;;;;;;;;;;x
PROV16152;Virgin Passage;;;;;;;;;;;;;x
PROV16153;Bahia de Guayanilla;;;;;;;;;;;;;x
PROV16154;Caracas Coast;;;;;;;;;;;;;x
PROV16155;Caribbean Sea #3;;;;;;;;;;;;;x
PROV16156;Golfo San Jorge;;;;;;;;;;;;;x
PROV16157;Ensenada de Ferrer;;;;;;;;;;;;;x
PROV16158;Bahia Grande;;;;;;;;;;;;;x
PROV16159;Bahia San Sebastian;;;;;;;;;;;;;x
PROV16160;Cumberland Sound;;;;;;;;;;;;;x
PROV16161;Gabriel Strait;;;;;;;;;;;;;x
PROV16162;Labrador Sea;;;;;;;;;;;;;x
PROV16163;Northumberland Strait;;;;;;;;;;;;;x
PROV16164;St Margaret's Bay;;;;;;;;;;;;;x
PROV16165;North American Basin #42;;;;;;;;;;;;;x
PROV16166;North American Basin #43;;;;;;;;;;;;;x
PROV16167;North American Basin #44;;;;;;;;;;;;;x
PROV16168;North American Basin #45;;;;;;;;;;;;;x
PROV16169;North American Basin #46;;;;;;;;;;;;;x
PROV16170;North American Basin #47;;;;;;;;;;;;;x
PROV16171;North American Basin #48;;;;;;;;;;;;;x
PROV16172;North American Basin #49;;;;;;;;;;;;;x
PROV16173;Dominica Passage;;;;;;;;;;;;;x
PROV16174;Saint Vincent Passage;;;;;;;;;;;;;x
PROV16175;Grenadine Coast;;;;;;;;;;;;;x
PROV16176;Golfo San Matias;;;;;;;;;;;;;x
PROV16177;Golfo Nuevo;;;;;;;;;;;;;x
PROV16178;Argentine Plain #6;;;;;;;;;;;;;x
PROV16179;Argentine Plain #7;;;;;;;;;;;;;x
PROV16180;Argentine Plain #8;;;;;;;;;;;;;x
PROV16181;Drake Passage;;;;;;;;;;;;;x
PROV16182;Baffin Bay #1;;;;;;;;;;;;;x
PROV16183;Baffin Bay #3;;;;;;;;;;;;;x
PROV16184;Baffin Bay #5;;;;;;;;;;;;;x
PROV16185;Volsey Bay;;;;;;;;;;;;;x
PROV16186;Gulf of St Lawrence;;;;;;;;;;;;;x
PROV16187;Cabot Strait;;;;;;;;;;;;;x
PROV16188;Chedabucto Bay;;;;;;;;;;;;;x
PROV16189;North American Basin #52;;;;;;;;;;;;;x
PROV16190;North American Basin #53;;;;;;;;;;;;;x
PROV16191;North American Basin #54;;;;;;;;;;;;;x
PROV16192;North American Basin #55;;;;;;;;;;;;;x
PROV16193;North American Basin #56;;;;;;;;;;;;;x
PROV16194;North American Basin #57;;;;;;;;;;;;;x
PROV16195;North American Basin #58;;;;;;;;;;;;;x
PROV16196;North American Basin #59;;;;;;;;;;;;;x
PROV16197;North American Basin #60;;;;;;;;;;;;;x
PROV16198;Amazonian Coast #8;;;;;;;;;;;;;x
PROV16199;Windward Islands;;;;;;;;;;;;;x
PROV16200;Trinidad Coast;;;;;;;;;;;;;x
PROV16201;Guyana Coast;;;;;;;;;;;;;x
PROV16202;South Buenos Aires Coast;;;;;;;;;;;;;x
PROV16203;Argentine Plain #11;;;;;;;;;;;;;x
PROV16204;Argentine Plain #12;;;;;;;;;;;;;x
PROV16205;Argentine Plain #13;;;;;;;;;;;;;x
PROV16206;West Falklands Coast;;;;;;;;;;;;;x
PROV16207;Argentine Plain #15;;;;;;;;;;;;;x
PROV16208;Baffin Bay #2;;;;;;;;;;;;;x
PROV16209;Baffin Bay #4;;;;;;;;;;;;;x
PROV16210;Baffin Bay #6;;;;;;;;;;;;;x
PROV16211;Baffin Bay #8;;;;;;;;;;;;;x
PROV16212;Groswater Bay;;;;;;;;;;;;;x
PROV16213;Fortune Bay;;;;;;;;;;;;;x
PROV16214;North Atlantic Ocean #5;;;;;;;;;;;;;x
PROV16215;North Atlantic Ocean #6;;;;;;;;;;;;;x
PROV16216;North Atlantic Ocean #7;;;;;;;;;;;;;x
PROV16217;North Atlantic Ocean #8;;;;;;;;;;;;;x
PROV16218;North Atlantic Ocean #9;;;;;;;;;;;;;x
PROV16219;North American Basin #67;;;;;;;;;;;;;x
PROV16220;North American Basin #68;;;;;;;;;;;;;x
PROV16221;North American Basin #69;;;;;;;;;;;;;x
PROV16222;North American Basin #70;;;;;;;;;;;;;x
PROV16223;North American Basin #71;;;;;;;;;;;;;x
PROV16224;Amazonian Coast #7;;;;;;;;;;;;;x
PROV16225;Amazonian Coast #6;;;;;;;;;;;;;x
PROV16226;Amazonian Coast #5;;;;;;;;;;;;;x
PROV16227;Suriname Coast;;;;;;;;;;;;;x
PROV16228;Mar del Plata Coast;;;;;;;;;;;;;x
PROV16229;Argentine Plain #17;;;;;;;;;;;;;x
PROV16230;Argentine Plain #18;;;;;;;;;;;;;x
PROV16231;Argentine Plain #19;;;;;;;;;;;;;x
PROV16232;East Falklands Coast;;;;;;;;;;;;;x
PROV16233;Argentine Plain #21;;;;;;;;;;;;;x
PROV16234;Hamborger Sund;;;;;;;;;;;;;x
PROV16235;Baffin Bay #7;;;;;;;;;;;;;x
PROV16236;Baffin Bay #9;;;;;;;;;;;;;x
PROV16237;North Atlantic Ocean #11;;;;;;;;;;;;;x
PROV16238;St Lewis Sound;;;;;;;;;;;;;x
PROV16239;Hamilton Sound;;;;;;;;;;;;;x
PROV16240;Trinity Bay;;;;;;;;;;;;;x
PROV16241;Placentia Bay;;;;;;;;;;;;;x
PROV16242;North Atlantic Ocean #16;;;;;;;;;;;;;x
PROV16243;North Atlantic Ocean #17;;;;;;;;;;;;;x
PROV16244;North Atlantic Ocean #18;;;;;;;;;;;;;x
PROV16245;North Atlantic Ocean #19;;;;;;;;;;;;;x
PROV16246;North American Basin #77;;;;;;;;;;;;;x
PROV16247;North American Basin #78;;;;;;;;;;;;;x
PROV16248;North American Basin #79;;;;;;;;;;;;;x
PROV16249;North American Basin #80;;;;;;;;;;;;;x
PROV16250;North American Basin #81;;;;;;;;;;;;;x
PROV16251;Amazonian Coast #9;;;;;;;;;;;;;x
PROV16252;Amazonian Coast #11;;;;;;;;;;;;;x
PROV16253;Amazonian Coast #4;;;;;;;;;;;;;x
PROV16254;Amazonian Coast #33;;;;;;;;;;;;;x
PROV16255;Guiana Coast;;;;;;;;;;;;;x
PROV16256;Rio de la Plata;;;;;;;;;;;;;x
PROV16257;Baia Samborombon;;;;;;;;;;;;;x
PROV16258;Argentine Plain #24;;;;;;;;;;;;;x
PROV16259;Argentine Plain #25;;;;;;;;;;;;;x
PROV16260;Argentine Plain #26;;;;;;;;;;;;;x
PROV16261;Argentine Plain #27;;;;;;;;;;;;;x
PROV16262;Argentine Plain #28;;;;;;;;;;;;;x
PROV16263;Argentine Plain #29;;;;;;;;;;;;;x
PROV16264;Godthabfjord;;;;;;;;;;;;;x
PROV16265;Kvane Fjord;;;;;;;;;;;;;x
PROV16266;North Atlantic Ocean #21;;;;;;;;;;;;;x
PROV16267;North Atlantic Ocean #22;;;;;;;;;;;;;x
PROV16268;North Atlantic Ocean #23;;;;;;;;;;;;;x
PROV16269;North Atlantic Ocean #24;;;;;;;;;;;;;x
PROV16270;North Atlantic Ocean #25;;;;;;;;;;;;;x
PROV16271;North Atlantic Ocean #26;;;;;;;;;;;;;x
PROV16272;North Atlantic Ocean #27;;;;;;;;;;;;;x
PROV16273;North Atlantic Ocean #28;;;;;;;;;;;;;x
PROV16274;North Atlantic Ocean #29;;;;;;;;;;;;;x
PROV16275;North American Basin #87;;;;;;;;;;;;;x
PROV16276;North American Basin #88;;;;;;;;;;;;;x
PROV16277;North American Basin #89;;;;;;;;;;;;;x
PROV16278;North American Basin #90;;;;;;;;;;;;;x
PROV16279;North American Basin #91;;;;;;;;;;;;;x
PROV16280;Amazonian Coast #10;;;;;;;;;;;;;x
PROV16281;Amazonian Coast #12;;;;;;;;;;;;;x
PROV16282;Amazonian Coast #66;;;;;;;;;;;;;x
PROV16283;Amazonian Coast #32;;;;;;;;;;;;;x
PROV16284;Cabo Orange;;;;;;;;;;;;;x
PROV16285;Mouth of Amazon;;;;;;;;;;;;;x
PROV16286;Lagoa del Mirim;;;;;;;;;;;;;x
PROV16287;Lagoa dos Patos;;;;;;;;;;;;;x
PROV16288;Argentine Plain #32;;;;;;;;;;;;;x
PROV16289;Argentine Plain #33;;;;;;;;;;;;;x
PROV16290;Argentine Plain #34;;;;;;;;;;;;;x
PROV16291;Argentine Plain #35;;;;;;;;;;;;;x
PROV16292;Argentine Plain #36;;;;;;;;;;;;;x
PROV16293;Argentine Plain #37;;;;;;;;;;;;;x
PROV16294;Argentine Plain #38;;;;;;;;;;;;;x
PROV16295;Argentine Plain #39;;;;;;;;;;;;;x
PROV16296;Julianehab Bugt;;;;;;;;;;;;;x
PROV16297;North Atlantic Ocean #31;;;;;;;;;;;;;x
PROV16298;North Atlantic Ocean #32;;;;;;;;;;;;;x
PROV16299;North Atlantic Ocean #33;;;;;;;;;;;;;x
PROV16300;North Atlantic Ocean #34;;;;;;;;;;;;;x
PROV16301;North Atlantic Ocean #35;;;;;;;;;;;;;x
PROV16302;North Atlantic Ocean #36;;;;;;;;;;;;;x
PROV16303;North Atlantic Ocean #37;;;;;;;;;;;;;x
PROV16304;North Atlantic Ocean #38;;;;;;;;;;;;;x
PROV16305;North American Basin #97;;;;;;;;;;;;;x
PROV16306;North American Basin #98;;;;;;;;;;;;;x
PROV16307;North American Basin #99;;;;;;;;;;;;;x
PROV16308;North American Basin #100;;;;;;;;;;;;;x
PROV16309;North American Basin #101;;;;;;;;;;;;;x
PROV16310;Amazonian Coast #13;;;;;;;;;;;;;x
PROV16311;Amazonian Coast #64;;;;;;;;;;;;;x
PROV16312;Amazonian Coast #65;;;;;;;;;;;;;x
PROV16313;Amazonian Coast #31;;;;;;;;;;;;;x
PROV16314;Amazonian Coast #39;;;;;;;;;;;;;x
PROV16315;Amazonian Coast #36;;;;;;;;;;;;;x
PROV16316;Baia de Marajo;;;;;;;;;;;;;x
PROV16317;Baia das Laranieras;;;;;;;;;;;;;x
PROV16318;Argentine Plain #41;;;;;;;;;;;;;x
PROV16319;Argentine Plain #42;;;;;;;;;;;;;x
PROV16320;Argentine Plain #43;;;;;;;;;;;;;x
PROV16321;Argentine Plain #44;;;;;;;;;;;;;x
PROV16322;Argentine Plain #45;;;;;;;;;;;;;x
PROV16323;Argentine Plain #46;;;;;;;;;;;;;x
PROV16324;Argentine Plain #47;;;;;;;;;;;;;x
PROV16325;Argentine Plain #48;;;;;;;;;;;;;x
PROV16326;Argentine Plain #49;;;;;;;;;;;;;x
PROV16327;Argentine Plain #50;;;;;;;;;;;;;x
PROV16328;Lindenows Fjord;;;;;;;;;;;;;x
PROV16329;North Atlantic Ocean #40;;;;;;;;;;;;;x
PROV16330;North Atlantic Ocean #41;;;;;;;;;;;;;x
PROV16331;North Atlantic Ocean #42;;;;;;;;;;;;;x
PROV16332;North Atlantic Ocean #43;;;;;;;;;;;;;x
PROV16333;North Atlantic Ocean #44;;;;;;;;;;;;;x
PROV16334;North Atlantic Ocean #45;;;;;;;;;;;;;x
PROV16335;North Atlantic Ocean #46;;;;;;;;;;;;;x
PROV16336;North Atlantic Ocean #47;;;;;;;;;;;;;x
PROV16337;North American Basin #107;;;;;;;;;;;;;x
PROV16338;North American Basin #108;;;;;;;;;;;;;x
PROV16339;North American Basin #109;;;;;;;;;;;;;x
PROV16340;North American Basin #110;;;;;;;;;;;;;x
PROV16341;North American Basin #111;;;;;;;;;;;;;x
PROV16342;Amazonian Coast #14;;;;;;;;;;;;;x
PROV16343;Amazonian Coast #63;;;;;;;;;;;;;x
PROV16344;Amazonian Coast #67;;;;;;;;;;;;;x
PROV16345;Amazonian Coast #30;;;;;;;;;;;;;x
PROV16346;Amazonian Coast #40;;;;;;;;;;;;;x
PROV16347;Amazonian Coast #38;;;;;;;;;;;;;x
PROV16348;Baia de Sao Marcos;;;;;;;;;;;;;x
PROV16349;Baia de Guanabara;;;;;;;;;;;;;x
PROV16350;Argentine Plain #52;;;;;;;;;;;;;x
PROV16351;Argentine Plain #53;;;;;;;;;;;;;x
PROV16352;Argentine Plain #54;;;;;;;;;;;;;x
PROV16353;Argentine Plain #55;;;;;;;;;;;;;x
PROV16354;Argentine Plain #56;;;;;;;;;;;;;x
PROV16355;Argentine Plain #57;;;;;;;;;;;;;x
PROV16356;Argentine Plain #58;;;;;;;;;;;;;x
PROV16357;Argentine Plain #59;;;;;;;;;;;;;x
PROV16358;Argentine Plain #60;;;;;;;;;;;;;x
PROV16359;Argentine Plain #61;;;;;;;;;;;;;x
PROV16360;Argentine Plain #62;;;;;;;;;;;;;x
PROV16361;Artic Ocean #55;;;;;;;;;;;;;x
PROV16362;North Atlantic Ocean #48;;;;;;;;;;;;;x
PROV16363;North Atlantic Ocean #49;;;;;;;;;;;;;x
PROV16364;North Atlantic Ocean #50;;;;;;;;;;;;;x
PROV16365;North Atlantic Ocean #51;;;;;;;;;;;;;x
PROV16366;North Atlantic Ocean #52;;;;;;;;;;;;;x
PROV16367;North Atlantic Ocean #53;;;;;;;;;;;;;x
PROV16368;North Atlantic Ocean #54;;;;;;;;;;;;;x
PROV16369;North Atlantic Ocean #55;;;;;;;;;;;;;x
PROV16370;North Atlantic Ocean #56;;;;;;;;;;;;;x
PROV16371;North Atlantic Ocean #57;;;;;;;;;;;;;x
PROV16372;Mid Atlantic Ridge #22;;;;;;;;;;;;;x
PROV16373;Mid Atlantic Ridge #17;;;;;;;;;;;;;x
PROV16374;Mid Atlantic Ridge #16;;;;;;;;;;;;;x
PROV16375;Mid Atlantic Ridge #15;;;;;;;;;;;;;x
PROV16376;Mid Atlantic Ridge #6;;;;;;;;;;;;;x
PROV16377;Mid Atlantic Ridge #7;;;;;;;;;;;;;x
PROV16378;Amazonian Coast #15;;;;;;;;;;;;;x
PROV16379;Amazonian Coast #16;;;;;;;;;;;;;x
PROV16380;Amazonian Coast #29;;;;;;;;;;;;;x
PROV16381;Amazonian Coast #68;;;;;;;;;;;;;x
PROV16382;Amazonian Coast #41;;;;;;;;;;;;;x
PROV16383;Baia das Canarias;;;;;;;;;;;;;x
PROV16384;Ponta da Baleia;;;;;;;;;;;;;x
PROV16385;Cabo de Sao Tome;;;;;;;;;;;;;x
PROV16386;Argentine Plain #65;;;;;;;;;;;;;x
PROV16387;Argentine Plain #66;;;;;;;;;;;;;x
PROV16388;Argentine Plain #67;;;;;;;;;;;;;x
PROV16389;Argentine Plain #68;;;;;;;;;;;;;x
PROV16390;Argentine Plain #69;;;;;;;;;;;;;x
PROV16391;Argentine Plain #70;;;;;;;;;;;;;x
PROV16392;Argentine Plain #71;;;;;;;;;;;;;x
PROV16393;Argentine Plain #72;;;;;;;;;;;;;x
PROV16394;Argentine Plain #73;;;;;;;;;;;;;x
PROV16395;Argentine Plain #74;;;;;;;;;;;;;x
PROV16396;Stewart Strait;;;;;;;;;;;;;x
PROV16397;Artic Ocean #54;;;;;;;;;;;;;x
PROV16398;Artic Ocean #56;;;;;;;;;;;;;x
PROV16399;North Atlantic Ocean #58;;;;;;;;;;;;;x
PROV16400;North Atlantic Ocean #59;;;;;;;;;;;;;x
PROV16401;North Atlantic Ocean #60;;;;;;;;;;;;;x
PROV16402;North Atlantic Ocean #61;;;;;;;;;;;;;x
PROV16403;North Atlantic Ocean #62;;;;;;;;;;;;;x
PROV16404;North Atlantic Ocean #63;;;;;;;;;;;;;x
PROV16405;North Atlantic Ocean #64;;;;;;;;;;;;;x
PROV16406;North Atlantic Ocean #65;;;;;;;;;;;;;x
PROV16407;North Atlantic Ocean #66;;;;;;;;;;;;;x
PROV16408;North Atlantic Ocean #67;;;;;;;;;;;;;x
PROV16409;Mid Atlantic Ridge #21;;;;;;;;;;;;;x
PROV16410;Mid Atlantic Ridge #18;;;;;;;;;;;;;x
PROV16411;Mid Atlantic Ridge #25;;;;;;;;;;;;;x
PROV16412;Mid Atlantic Ridge #8;;;;;;;;;;;;;x
PROV16413;Mid Atlantic Ridge #14;;;;;;;;;;;;;x
PROV16414;Mid Atlantic Ridge #5;;;;;;;;;;;;;x
PROV16415;Mid Atlantic Ridge #3;;;;;;;;;;;;;x
PROV16416;Mid Atlantic Ridge #2;;;;;;;;;;;;;x
PROV16417;Amazonian Coast #17;;;;;;;;;;;;;x
PROV16418;Amazonian Coast #28;;;;;;;;;;;;;x
PROV16419;Amazonian Coast #43;;;;;;;;;;;;;x
PROV16420;Amazonian Coast #24;;;;;;;;;;;;;x
PROV16421;Sunrise Coast;;;;;;;;;;;;;x
PROV16422;Baia de Todos os Santos;;;;;;;;;;;;;x
PROV16423;Bahia Coast;;;;;;;;;;;;;x
PROV16424;Argentine Plain #102;;;;;;;;;;;;;x
PROV16425;Argentine Plain #77;;;;;;;;;;;;;x
PROV16426;Argentine Plain #96;;;;;;;;;;;;;x
PROV16427;Argentine Plain #97;;;;;;;;;;;;;x
PROV16428;Argentine Plain #103;;;;;;;;;;;;;x
PROV16429;Southern Atlantic Ocean #1;;;;;;;;;;;;;x
PROV16430;Southern Atlantic Ocean #2;;;;;;;;;;;;;x
PROV16431;Argentine Plain #107;;;;;;;;;;;;;x
PROV16432;Argentine Plain #108;;;;;;;;;;;;;x
PROV16433;Southern Atlantic Ocean #3;;;;;;;;;;;;;x
PROV16434;Southern Atlantic Ocean #4;;;;;;;;;;;;;x
PROV16435;Argentine Plain #111;;;;;;;;;;;;;x
PROV16436;King Haakon Bay;;;;;;;;;;;;;x
PROV16437;Artic Ocean #2;;;;;;;;;;;;;x
PROV16438;Artic Ocean #3;;;;;;;;;;;;;x
PROV16439;Artic Ocean #57;;;;;;;;;;;;;x
PROV16440;North Atlantic Ocean #68;;;;;;;;;;;;;x
PROV16441;North Atlantic Ocean #69;;;;;;;;;;;;;x
PROV16442;North Atlantic Ocean #70;;;;;;;;;;;;;x
PROV16443;North Atlantic Ocean #71;;;;;;;;;;;;;x
PROV16444;North Atlantic Ocean #72;;;;;;;;;;;;;x
PROV16445;Danish straits;;;;;;;;;;;;;x
PROV16446;North Atlantic Ocean #73;;;;;;;;;;;;;x
PROV16447;North Atlantic Ocean #74;;;;;;;;;;;;;x
PROV16448;North Atlantic Ocean #75;;;;;;;;;;;;;x
PROV16449;North Atlantic Ocean #76;;;;;;;;;;;;;x
PROV16450;East Atlantic Ocean #1;;;;;;;;;;;;;x
PROV16451;East Atlantic Ocean #2;;;;;;;;;;;;;x
PROV16452;East Atlantic Ocean #3;;;;;;;;;;;;;x
PROV16453;East Atlantic Ocean #4;;;;;;;;;;;;;x
PROV16454;East Atlantic Ocean #5;;;;;;;;;;;;;x
PROV16455;East Atlantic Ocean #6;;;;;;;;;;;;;x
PROV16456;East Atlantic Ocean #7;;;;;;;;;;;;;x
PROV16457;East Atlantic Ocean #8;;;;;;;;;;;;;x
PROV16458;East Atlantic Ocean #9;;;;;;;;;;;;;x
PROV16459;East Atlantic Ocean #10;;;;;;;;;;;;;x
PROV16460;East Atlantic Ocean #11;;;;;;;;;;;;;x
PROV16461;East Atlantic Ocean #12;;;;;;;;;;;;;x
PROV16462;Cape Natal;;;;;;;;;;;;;x
PROV16463;Bona Viagem;;;;;;;;;;;;;x
PROV16464;Alagoas Coast;;;;;;;;;;;;;x
PROV16465;Argentine Plain #82;;;;;;;;;;;;;x
PROV16466;Argentine Plain #80;;;;;;;;;;;;;x
PROV16467;Argentine Plain #79;;;;;;;;;;;;;x
PROV16468;Argentine Plain #78;;;;;;;;;;;;;x
PROV16469;Argentine Plain #94;;;;;;;;;;;;;x
PROV16470;Argentine Plain #101;;;;;;;;;;;;;x
PROV16471;Southern Atlantic Ocean #5;;;;;;;;;;;;;x
PROV16472;Southern Atlantic Ocean #6;;;;;;;;;;;;;x
PROV16473;Southern Atlantic Ocean #7;;;;;;;;;;;;;x
PROV16474;Southern Atlantic Ocean #8;;;;;;;;;;;;;x
PROV16475;Southern Atlantic Ocean #9;;;;;;;;;;;;;x
PROV16476;Southern Atlantic Ocean #10;;;;;;;;;;;;;x
PROV16477;Southern Atlantic Ocean #11;;;;;;;;;;;;;x
PROV16478;Southern Atlantic Ocean #12;;;;;;;;;;;;;x
PROV16479;Cumberland Bay;;;;;;;;;;;;;x
PROV16480;Artic Ocean #4;;;;;;;;;;;;;x
PROV16481;Artic Ocean #5;;;;;;;;;;;;;x
PROV16482;Artic Ocean #58;;;;;;;;;;;;;x
PROV16483;North Atlantic Ocean #77;;;;;;;;;;;;;x
PROV16484;North Atlantic Ocean #78;;;;;;;;;;;;;x
PROV16485;North Atlantic Ocean #79;;;;;;;;;;;;;x
PROV16486;North Atlantic Ocean #80;;;;;;;;;;;;;x
PROV16487;North Atlantic Ocean #81;;;;;;;;;;;;;x
PROV16488;North Atlantic Ocean #82;;;;;;;;;;;;;x
PROV16489;North Atlantic Ocean #83;;;;;;;;;;;;;x
PROV16490;North Atlantic Ocean #84;;;;;;;;;;;;;x
PROV16491;North Atlantic Ocean #85;;;;;;;;;;;;;x
PROV16492;North Atlantic Ocean #86;;;;;;;;;;;;;x
PROV16493;East Atlantic Ocean #13;;;;;;;;;;;;;x
PROV16494;East Atlantic Ocean #14;;;;;;;;;;;;;x
PROV16495;West Azores Coast;;;;;;;;;;;;;x
PROV16496;East Atlantic Ocean #16;;;;;;;;;;;;;x
PROV16497;East Atlantic Ocean #17;;;;;;;;;;;;;x
PROV16498;East Atlantic Ocean #18;;;;;;;;;;;;;x
PROV16499;East Atlantic Ocean #19;;;;;;;;;;;;;x
PROV16500;East Atlantic Ocean #20;;;;;;;;;;;;;x
PROV16501;East Atlantic Ocean #21;;;;;;;;;;;;;x
PROV16502;East Atlantic Ocean #22;;;;;;;;;;;;;x
PROV16503;East Atlantic Ocean #23;;;;;;;;;;;;;x
PROV16504;East Atlantic Ocean #24;;;;;;;;;;;;;x
PROV16505;Amazonian Coast #25;;;;;;;;;;;;;x
PROV16506;Argentine Plain #85;;;;;;;;;;;;;x
PROV16507;Argentine Plain #86;;;;;;;;;;;;;x
PROV16508;Represa de Sobradinho;;;;;;;;;;;;;x
PROV16509;Argentine Plain #92;;;;;;;;;;;;;x
PROV16510;Argentine Plain #93;;;;;;;;;;;;;x
PROV16511;Argentine Plain #100;;;;;;;;;;;;;x
PROV16512;Argentine Plain #99;;;;;;;;;;;;;x
PROV16513;Argentine Plain #98;;;;;;;;;;;;;x
PROV16514;Southern Atlantic Ocean #14;;;;;;;;;;;;;x
PROV16515;Southern Atlantic Ocean #15;;;;;;;;;;;;;x
PROV16516;Southern Atlantic Ocean #16;;;;;;;;;;;;;x
PROV16517;Southern Atlantic Ocean #17;;;;;;;;;;;;;x
PROV16518;Southern Atlantic Ocean #18;;;;;;;;;;;;;x
PROV16519;Southern Atlantic Ocean #19;;;;;;;;;;;;;x
PROV16520;Southern Atlantic Ocean #20;;;;;;;;;;;;;x
PROV16521;Southern Atlantic Ocean #21;;;;;;;;;;;;;x
PROV16522;Southern Atlantic Ocean #22;;;;;;;;;;;;;x
PROV16523;Artic Ocean #6;;;;;;;;;;;;;x
PROV16524;Artic Ocean #7;;;;;;;;;;;;;x
PROV16525;Artic Ocean #59;;;;;;;;;;;;;x
PROV16526;North Atlantic Ocean #87;;;;;;;;;;;;;x
PROV16527;North Atlantic Ocean #88;;;;;;;;;;;;;x
PROV16528;North Atlantic Ocean #89;;;;;;;;;;;;;x
PROV16529;North Atlantic Ocean #90;;;;;;;;;;;;;x
PROV16530;North Atlantic Ocean #91;;;;;;;;;;;;;x
PROV16531;North Atlantic Ocean #92;;;;;;;;;;;;;x
PROV16532;North Atlantic Ocean #93;;;;;;;;;;;;;x
PROV16533;North Atlantic Ocean #94;;;;;;;;;;;;;x
PROV16534;North Atlantic Ocean #95;;;;;;;;;;;;;x
PROV16535;North Atlantic Ocean #96;;;;;;;;;;;;;x
PROV16536;East Atlantic Ocean #25;;;;;;;;;;;;;x
PROV16537;East Atlantic Ocean #26;;;;;;;;;;;;;x
PROV16538;Central Azores Coast;;;;;;;;;;;;;x
PROV16539;East Atlantic Ocean #28;;;;;;;;;;;;;x
PROV16540;East Atlantic Ocean #29;;;;;;;;;;;;;x
PROV16541;East Atlantic Ocean #30;;;;;;;;;;;;;x
PROV16542;East Atlantic Ocean #31;;;;;;;;;;;;;x
PROV16543;East Atlantic Ocean #32;;;;;;;;;;;;;x
PROV16544;East Atlantic Ocean #33;;;;;;;;;;;;;x
PROV16545;East Atlantic Ocean #34;;;;;;;;;;;;;x
PROV16546;East Atlantic Ocean #35;;;;;;;;;;;;;x
PROV16547;East Atlantic Ocean #36;;;;;;;;;;;;;x
PROV16548;Angola Plain #1;;;;;;;;;;;;;x
PROV16549;Angola Plain #2;;;;;;;;;;;;;x
PROV16550;Angola Plain #3;;;;;;;;;;;;;x
PROV16551;Angola Plain #4;;;;;;;;;;;;;x
PROV16552;Angola Plain #5;;;;;;;;;;;;;x
PROV16553;Angola Plain #6;;;;;;;;;;;;;x
PROV16554;Angola Plain #7;;;;;;;;;;;;;x
PROV16555;Angola Plain #8;;;;;;;;;;;;;x
PROV16556;Angola Plain #106;;;;;;;;;;;;;x
PROV16557;Southern Atlantic Ocean #23;;;;;;;;;;;;;x
PROV16558;Southern Atlantic Ocean #24;;;;;;;;;;;;;x
PROV16559;Southern Atlantic Ocean #25;;;;;;;;;;;;;x
PROV16560;Southern Atlantic Ocean #26;;;;;;;;;;;;;x
PROV16561;Southern Atlantic Ocean #27;;;;;;;;;;;;;x
PROV16562;Southern Atlantic Ocean #28;;;;;;;;;;;;;x
PROV16563;Southern Atlantic Ocean #29;;;;;;;;;;;;;x
PROV16564;Southern Atlantic Ocean #30;;;;;;;;;;;;;x
PROV16565;Southern Atlantic Ocean #31;;;;;;;;;;;;;x
PROV16566;Artic Ocean #8;;;;;;;;;;;;;x
PROV16567;Artic Ocean #9;;;;;;;;;;;;;x
PROV16568;Breidhaf Jordhur;;;;;;;;;;;;;x
PROV16569;North Atlantic Ocean #97;;;;;;;;;;;;;x
PROV16570;North Atlantic Ocean #98;;;;;;;;;;;;;x
PROV16571;North Atlantic Ocean #99;;;;;;;;;;;;;x
PROV16572;North Atlantic Ocean #100;;;;;;;;;;;;;x
PROV16573;North Atlantic Ocean #101;;;;;;;;;;;;;x
PROV16574;North Atlantic Ocean #102;;;;;;;;;;;;;x
PROV16575;North Atlantic Ocean #103;;;;;;;;;;;;;x
PROV16576;North Atlantic Ocean #104;;;;;;;;;;;;;x
PROV16577;North Atlantic Ocean #105;;;;;;;;;;;;;x
PROV16578;North Atlantic Ocean #106;;;;;;;;;;;;;x
PROV16579;East Atlantic Ocean #37;;;;;;;;;;;;;x
